GAME_ID,TEAMS,LOCATION,W/L,FINAL_MARGIN,DEFENSIVE_RATING,PLAYER_NAME,PLAYER_ID,POINTS
21400875,"FEB 28, 2015 - SAS @ PHX",A,W,27,103.3,marco belinelli,201158,4
21400867,"FEB 27, 2015 - SAS @ SAC",A,W,11,105,marco belinelli,201158,3
21400853,"FEB 25, 2015 - SAS @ POR",A,L,-16,98.6,marco belinelli,201158,9
21400836,"FEB 23, 2015 - SAS @ UTA",A,L,-9,94.9,marco belinelli,201158,5
21400814,"FEB 20, 2015 - SAS @ GSW",A,L,-11,99.9,marco belinelli,201158,9
21400802,"FEB 19, 2015 - SAS @ LAC",A,L,-4,100.1,marco belinelli,201158,11
21400790,"FEB 11, 2015 - SAS @ DET",A,W,17,99.5,marco belinelli,201158,10
21400774,"FEB 09, 2015 - SAS @ IND",A,W,2,97,marco belinelli,201158,10
21400772,"FEB 08, 2015 - SAS @ TOR",A,L,-5,100.9,marco belinelli,201158,12
21400757,"FEB 06, 2015 - SAS vs. MIA",H,W,13,97.3,marco belinelli,201158,4
21400739,"FEB 04, 2015 - SAS vs. ORL",H,W,7,101.4,marco belinelli,201158,11
21400545,"JAN 09, 2015 - SAS vs. PHX",H,W,5,103.3,marco belinelli,201158,4
21400521,"JAN 06, 2015 - SAS vs. DET",H,L,-1,99.5,marco belinelli,201158,10
21400499,"JAN 03, 2015 - SAS vs. WAS",H,W,9,97.8,marco belinelli,201158,8
21400481,"DEC 31, 2014 - SAS vs. NOP",H,W,2,98.6,marco belinelli,201158,8
21400468,"DEC 30, 2014 - SAS @ MEM",A,L,-8,95.1,marco belinelli,201158,18
21400454,"DEC 28, 2014 - SAS vs. HOU",H,W,4,100.5,marco belinelli,201158,6
21400437,"DEC 26, 2014 - SAS @ NOP",A,L,-7,98.6,marco belinelli,201158,13
21400428,"DEC 25, 2014 - SAS vs. OKC",H,L,-8,101.8,marco belinelli,201158,7
21400414,"DEC 22, 2014 - SAS vs. LAC",H,W,7,100.1,marco belinelli,201158,9
21400397,"DEC 20, 2014 - SAS @ DAL",A,L,-6,102.3,marco belinelli,201158,14
21400390,"DEC 19, 2014 - SAS vs. POR",H,L,-10,98.6,marco belinelli,201158,10
21400375,"DEC 17, 2014 - SAS vs. MEM",H,L,-1,95.1,marco belinelli,201158,15
21400361,"DEC 15, 2014 - SAS @ POR",A,L,-13,98.6,marco belinelli,201158,6
21400354,"DEC 14, 2014 - SAS @ DEN",A,W,8,105,marco belinelli,201158,5
21400339,"DEC 12, 2014 - SAS vs. LAL",H,L,-2,105.3,marco belinelli,201158,8
21400322,"DEC 10, 2014 - SAS vs. NYK",H,W,14,101.2,marco belinelli,201158,15
21400314,"DEC 09, 2014 - SAS @ UTA",A,L,-4,94.9,marco belinelli,201158,10
21400291,"DEC 06, 2014 - SAS vs. MIN",H,W,22,106.5,marco belinelli,201158,18
21400282,"DEC 05, 2014 - SAS @ MEM",A,W,6,95.1,marco belinelli,201158,6
21400266,"DEC 03, 2014 - SAS @ BKN",A,L,-2,100.9,marco belinelli,201158,5
21400249,"DEC 01, 2014 - SAS @ PHI",A,W,6,101,marco belinelli,201158,7
21400241,"NOV 30, 2014 - SAS @ BOS",A,W,22,101.2,marco belinelli,201158,5
21400231,"NOV 28, 2014 - SAS vs. SAC",H,W,8,105,marco belinelli,201158,0
21400220,"NOV 26, 2014 - SAS vs. IND",H,W,6,97,marco belinelli,201158,4
21400191,"NOV 22, 2014 - SAS vs. BKN",H,W,12,100.9,marco belinelli,201158,0
21400177,"NOV 21, 2014 - SAS @ MIN",A,W,29,106.5,marco belinelli,201158,4
21400064,"NOV 05, 2014 - SAS vs. ATL",H,W,2,97.1,marco belinelli,201158,0
21400024,"OCT 31, 2014 - SAS @ PHX",A,L,-5,103.3,marco belinelli,201158,8
21400002,"OCT 28, 2014 - SAS vs. DAL",H,W,1,102.3,marco belinelli,201158,13
21400906,"MAR 04, 2015 - SAS vs. SAC",H,W,27,105,manu ginobili,1938,12
21400875,"FEB 28, 2015 - SAS @ PHX",A,W,27,103.3,manu ginobili,1938,2
21400867,"FEB 27, 2015 - SAS @ SAC",A,W,11,105,manu ginobili,1938,14
21400853,"FEB 25, 2015 - SAS @ POR",A,L,-16,98.6,manu ginobili,1938,2
21400836,"FEB 23, 2015 - SAS @ UTA",A,L,-9,94.9,manu ginobili,1938,6
21400814,"FEB 20, 2015 - SAS @ GSW",A,L,-11,99.9,manu ginobili,1938,8
21400802,"FEB 19, 2015 - SAS @ LAC",A,L,-4,100.1,manu ginobili,1938,9
21400790,"FEB 11, 2015 - SAS @ DET",A,W,17,99.5,manu ginobili,1938,13
21400772,"FEB 08, 2015 - SAS @ TOR",A,L,-5,100.9,manu ginobili,1938,7
21400757,"FEB 06, 2015 - SAS vs. MIA",H,W,13,97.3,manu ginobili,1938,6
21400739,"FEB 04, 2015 - SAS vs. ORL",H,W,7,101.4,manu ginobili,1938,13
21400714,"JAN 31, 2015 - SAS vs. LAC",H,L,-20,100.1,manu ginobili,1938,4
21400689,"JAN 28, 2015 - SAS vs. CHA",H,W,9,97.3,manu ginobili,1938,10
21400663,"JAN 25, 2015 - SAS vs. MIL",H,W,6,97.4,manu ginobili,1938,7
21400648,"JAN 23, 2015 - SAS vs. LAL",H,W,14,105.3,manu ginobili,1938,13
21400637,"JAN 22, 2015 - SAS @ CHI",A,L,-23,97.8,manu ginobili,1938,2
21400624,"JAN 20, 2015 - SAS @ DEN",A,W,10,105,manu ginobili,1938,9
21400610,"JAN 18, 2015 - SAS vs. UTA",H,W,20,94.9,manu ginobili,1938,5
21400595,"JAN 16, 2015 - SAS vs. POR",H,W,14,98.6,manu ginobili,1938,9
21400574,"JAN 14, 2015 - SAS @ CHA",A,W,5,97.3,manu ginobili,1938,23
21400569,"JAN 13, 2015 - SAS @ WAS",A,L,-8,97.8,manu ginobili,1938,6
21400545,"JAN 09, 2015 - SAS vs. PHX",H,W,5,103.3,manu ginobili,1938,4
21400521,"JAN 06, 2015 - SAS vs. DET",H,L,-1,99.5,manu ginobili,1938,8
21400499,"JAN 03, 2015 - SAS vs. WAS",H,W,9,97.8,manu ginobili,1938,4
21400481,"DEC 31, 2014 - SAS vs. NOP",H,W,2,98.6,manu ginobili,1938,21
21400468,"DEC 30, 2014 - SAS @ MEM",A,L,-8,95.1,manu ginobili,1938,4
21400454,"DEC 28, 2014 - SAS vs. HOU",H,W,4,100.5,manu ginobili,1938,12
21400437,"DEC 26, 2014 - SAS @ NOP",A,L,-7,98.6,manu ginobili,1938,12
21400428,"DEC 25, 2014 - SAS vs. OKC",H,L,-8,101.8,manu ginobili,1938,7
21400414,"DEC 22, 2014 - SAS vs. LAC",H,W,7,100.1,manu ginobili,1938,16
21400390,"DEC 19, 2014 - SAS vs. POR",H,L,-10,98.6,manu ginobili,1938,10
21400375,"DEC 17, 2014 - SAS vs. MEM",H,L,-1,95.1,manu ginobili,1938,18
21400354,"DEC 14, 2014 - SAS @ DEN",A,W,8,105,manu ginobili,1938,9
21400339,"DEC 12, 2014 - SAS vs. LAL",H,L,-2,105.3,manu ginobili,1938,15
21400314,"DEC 09, 2014 - SAS @ UTA",A,L,-4,94.9,manu ginobili,1938,7
21400282,"DEC 05, 2014 - SAS @ MEM",A,W,6,95.1,manu ginobili,1938,15
21400266,"DEC 03, 2014 - SAS @ BKN",A,L,-2,100.9,manu ginobili,1938,14
21400249,"DEC 01, 2014 - SAS @ PHI",A,W,6,101,manu ginobili,1938,10
21400241,"NOV 30, 2014 - SAS @ BOS",A,W,22,101.2,manu ginobili,1938,5
21400231,"NOV 28, 2014 - SAS vs. SAC",H,W,8,105,manu ginobili,1938,7
21400220,"NOV 26, 2014 - SAS vs. IND",H,W,6,97,manu ginobili,1938,22
21400191,"NOV 22, 2014 - SAS vs. BKN",H,W,12,100.9,manu ginobili,1938,5
21400177,"NOV 21, 2014 - SAS @ MIN",A,W,29,106.5,manu ginobili,1938,3
21400159,"NOV 19, 2014 - SAS @ CLE",A,W,2,98.7,manu ginobili,1938,6
21400152,"NOV 17, 2014 - SAS vs. PHI",H,W,25,101,manu ginobili,1938,0
21400139,"NOV 15, 2014 - SAS @ SAC",A,L,-3,105,manu ginobili,1938,15
21400131,"NOV 14, 2014 - SAS @ LAL",A,W,13,105.3,manu ginobili,1938,5
21400108,"NOV 11, 2014 - SAS @ GSW",A,W,13,99.9,manu ginobili,1938,17
21400102,"NOV 10, 2014 - SAS @ LAC",A,W,4,100.1,manu ginobili,1938,8
21400089,"NOV 08, 2014 - SAS vs. NOP",H,L,-1,98.6,manu ginobili,1938,14
21400064,"NOV 05, 2014 - SAS vs. ATL",H,W,2,97.1,manu ginobili,1938,5
21400024,"OCT 31, 2014 - SAS @ PHX",A,L,-5,103.3,manu ginobili,1938,0
21400002,"OCT 28, 2014 - SAS vs. DAL",H,W,1,102.3,manu ginobili,1938,14
21400906,"MAR 04, 2015 - SAS vs. SAC",H,W,27,105,cory joseph,202709,2
21400875,"FEB 28, 2015 - SAS @ PHX",A,W,27,103.3,cory joseph,202709,4
21400867,"FEB 27, 2015 - SAS @ SAC",A,W,11,105,cory joseph,202709,0
21400853,"FEB 25, 2015 - SAS @ POR",A,L,-16,98.6,cory joseph,202709,0
21400836,"FEB 23, 2015 - SAS @ UTA",A,L,-9,94.9,cory joseph,202709,6
21400814,"FEB 20, 2015 - SAS @ GSW",A,L,-11,99.9,cory joseph,202709,5
21400790,"FEB 11, 2015 - SAS @ DET",A,W,17,99.5,cory joseph,202709,0
21400774,"FEB 09, 2015 - SAS @ IND",A,W,2,97,cory joseph,202709,4
21400772,"FEB 08, 2015 - SAS @ TOR",A,L,-5,100.9,cory joseph,202709,4
21400757,"FEB 06, 2015 - SAS vs. MIA",H,W,13,97.3,cory joseph,202709,2
21400739,"FEB 04, 2015 - SAS vs. ORL",H,W,7,101.4,cory joseph,202709,4
21400689,"JAN 28, 2015 - SAS vs. CHA",H,W,9,97.3,cory joseph,202709,0
21400663,"JAN 25, 2015 - SAS vs. MIL",H,W,6,97.4,cory joseph,202709,0
21400648,"JAN 23, 2015 - SAS vs. LAL",H,W,14,105.3,cory joseph,202709,5
21400637,"JAN 22, 2015 - SAS @ CHI",A,L,-23,97.8,cory joseph,202709,6
21400624,"JAN 20, 2015 - SAS @ DEN",A,W,10,105,cory joseph,202709,2
21400610,"JAN 18, 2015 - SAS vs. UTA",H,W,20,94.9,cory joseph,202709,2
21400595,"JAN 16, 2015 - SAS vs. POR",H,W,14,98.6,cory joseph,202709,0
21400574,"JAN 14, 2015 - SAS @ CHA",A,W,5,97.3,cory joseph,202709,2
21400569,"JAN 13, 2015 - SAS @ WAS",A,L,-8,97.8,cory joseph,202709,4
21400556,"JAN 10, 2015 - SAS @ MIN",A,W,15,106.5,cory joseph,202709,10
21400545,"JAN 09, 2015 - SAS vs. PHX",H,W,5,103.3,cory joseph,202709,8
21400521,"JAN 06, 2015 - SAS vs. DET",H,L,-1,99.5,cory joseph,202709,6
21400499,"JAN 03, 2015 - SAS vs. WAS",H,W,9,97.8,cory joseph,202709,16
21400481,"DEC 31, 2014 - SAS vs. NOP",H,W,2,98.6,cory joseph,202709,8
21400468,"DEC 30, 2014 - SAS @ MEM",A,L,-8,95.1,cory joseph,202709,18
21400454,"DEC 28, 2014 - SAS vs. HOU",H,W,4,100.5,cory joseph,202709,13
21400437,"DEC 26, 2014 - SAS @ NOP",A,L,-7,98.6,cory joseph,202709,17
21400428,"DEC 25, 2014 - SAS vs. OKC",H,L,-8,101.8,cory joseph,202709,10
21400414,"DEC 22, 2014 - SAS vs. LAC",H,W,7,100.1,cory joseph,202709,3
21400397,"DEC 20, 2014 - SAS @ DAL",A,L,-6,102.3,cory joseph,202709,10
21400390,"DEC 19, 2014 - SAS vs. POR",H,L,-10,98.6,cory joseph,202709,8
21400375,"DEC 17, 2014 - SAS vs. MEM",H,L,-1,95.1,cory joseph,202709,8
21400361,"DEC 15, 2014 - SAS @ POR",A,L,-13,98.6,cory joseph,202709,11
21400354,"DEC 14, 2014 - SAS @ DEN",A,W,8,105,cory joseph,202709,13
21400339,"DEC 12, 2014 - SAS vs. LAL",H,L,-2,105.3,cory joseph,202709,15
21400322,"DEC 10, 2014 - SAS vs. NYK",H,W,14,101.2,cory joseph,202709,8
21400314,"DEC 09, 2014 - SAS @ UTA",A,L,-4,94.9,cory joseph,202709,6
21400291,"DEC 06, 2014 - SAS vs. MIN",H,W,22,106.5,cory joseph,202709,14
21400282,"DEC 05, 2014 - SAS @ MEM",A,W,6,95.1,cory joseph,202709,10
21400266,"DEC 03, 2014 - SAS @ BKN",A,L,-2,100.9,cory joseph,202709,6
21400249,"DEC 01, 2014 - SAS @ PHI",A,W,6,101,cory joseph,202709,8
21400241,"NOV 30, 2014 - SAS @ BOS",A,W,22,101.2,cory joseph,202709,6
21400231,"NOV 28, 2014 - SAS vs. SAC",H,W,8,105,cory joseph,202709,2
21400177,"NOV 21, 2014 - SAS @ MIN",A,W,29,106.5,cory joseph,202709,0
21400159,"NOV 19, 2014 - SAS @ CLE",A,W,2,98.7,cory joseph,202709,9
21400152,"NOV 17, 2014 - SAS vs. PHI",H,W,25,101,cory joseph,202709,7
21400139,"NOV 15, 2014 - SAS @ SAC",A,L,-3,105,cory joseph,202709,0
21400131,"NOV 14, 2014 - SAS @ LAL",A,W,13,105.3,cory joseph,202709,11
21400108,"NOV 11, 2014 - SAS @ GSW",A,W,13,99.9,cory joseph,202709,10
21400102,"NOV 10, 2014 - SAS @ LAC",A,W,4,100.1,cory joseph,202709,0
21400089,"NOV 08, 2014 - SAS vs. NOP",H,L,-1,98.6,cory joseph,202709,2
21400069,"NOV 06, 2014 - SAS @ HOU",A,L,-17,100.5,cory joseph,202709,18
21400064,"NOV 05, 2014 - SAS vs. ATL",H,W,2,97.1,cory joseph,202709,7
21400024,"OCT 31, 2014 - SAS @ PHX",A,L,-5,103.3,cory joseph,202709,6
21400002,"OCT 28, 2014 - SAS vs. DAL",H,W,1,102.3,cory joseph,202709,7
21400906,"MAR 04, 2015 - SAS vs. SAC",H,W,27,105,kawhi leonard,202695,20
21400875,"FEB 28, 2015 - SAS @ PHX",A,W,27,103.3,kawhi leonard,202695,18
21400867,"FEB 27, 2015 - SAS @ SAC",A,W,11,105,kawhi leonard,202695,15
21400853,"FEB 25, 2015 - SAS @ POR",A,L,-16,98.6,kawhi leonard,202695,11
21400836,"FEB 23, 2015 - SAS @ UTA",A,L,-9,94.9,kawhi leonard,202695,6
21400814,"FEB 20, 2015 - SAS @ GSW",A,L,-11,99.9,kawhi leonard,202695,11
21400802,"FEB 19, 2015 - SAS @ LAC",A,L,-4,100.1,kawhi leonard,202695,2
21400790,"FEB 11, 2015 - SAS @ DET",A,W,17,99.5,kawhi leonard,202695,4
21400774,"FEB 09, 2015 - SAS @ IND",A,W,2,97,kawhi leonard,202695,9
21400772,"FEB 08, 2015 - SAS @ TOR",A,L,-5,100.9,kawhi leonard,202695,11
21400757,"FEB 06, 2015 - SAS vs. MIA",H,W,13,97.3,kawhi leonard,202695,21
21400739,"FEB 04, 2015 - SAS vs. ORL",H,W,7,101.4,kawhi leonard,202695,14
21400714,"JAN 31, 2015 - SAS vs. LAC",H,L,-20,100.1,kawhi leonard,202695,20
21400689,"JAN 28, 2015 - SAS vs. CHA",H,W,9,97.3,kawhi leonard,202695,6
21400663,"JAN 25, 2015 - SAS vs. MIL",H,W,6,97.4,kawhi leonard,202695,9
21400648,"JAN 23, 2015 - SAS vs. LAL",H,W,14,105.3,kawhi leonard,202695,13
21400637,"JAN 22, 2015 - SAS @ CHI",A,L,-23,97.8,kawhi leonard,202695,11
21400624,"JAN 20, 2015 - SAS @ DEN",A,W,10,105,kawhi leonard,202695,15
21400610,"JAN 18, 2015 - SAS vs. UTA",H,W,20,94.9,kawhi leonard,202695,9
21400595,"JAN 16, 2015 - SAS vs. POR",H,W,14,98.6,kawhi leonard,202695,17
21400361,"DEC 15, 2014 - SAS @ POR",A,L,-13,98.6,kawhi leonard,202695,14
21400354,"DEC 14, 2014 - SAS @ DEN",A,W,8,105,kawhi leonard,202695,12
21400314,"DEC 09, 2014 - SAS @ UTA",A,L,-4,94.9,kawhi leonard,202695,14
21400291,"DEC 06, 2014 - SAS vs. MIN",H,W,22,106.5,kawhi leonard,202695,14
21400282,"DEC 05, 2014 - SAS @ MEM",A,W,6,95.1,kawhi leonard,202695,7
21400266,"DEC 03, 2014 - SAS @ BKN",A,L,-2,100.9,kawhi leonard,202695,9
21400249,"DEC 01, 2014 - SAS @ PHI",A,W,6,101,kawhi leonard,202695,20
21400241,"NOV 30, 2014 - SAS @ BOS",A,W,22,101.2,kawhi leonard,202695,11
21400231,"NOV 28, 2014 - SAS vs. SAC",H,W,8,105,kawhi leonard,202695,16
21400220,"NOV 26, 2014 - SAS vs. IND",H,W,6,97,kawhi leonard,202695,18
21400191,"NOV 22, 2014 - SAS vs. BKN",H,W,12,100.9,kawhi leonard,202695,18
21400177,"NOV 21, 2014 - SAS @ MIN",A,W,29,106.5,kawhi leonard,202695,11
21400159,"NOV 19, 2014 - SAS @ CLE",A,W,2,98.7,kawhi leonard,202695,8
21400152,"NOV 17, 2014 - SAS vs. PHI",H,W,25,101,kawhi leonard,202695,4
21400139,"NOV 15, 2014 - SAS @ SAC",A,L,-3,105,kawhi leonard,202695,15
21400131,"NOV 14, 2014 - SAS @ LAL",A,W,13,105.3,kawhi leonard,202695,12
21400108,"NOV 11, 2014 - SAS @ GSW",A,W,13,99.9,kawhi leonard,202695,16
21400102,"NOV 10, 2014 - SAS @ LAC",A,W,4,100.1,kawhi leonard,202695,21
21400089,"NOV 08, 2014 - SAS vs. NOP",H,L,-1,98.6,kawhi leonard,202695,10
21400069,"NOV 06, 2014 - SAS @ HOU",A,L,-17,100.5,kawhi leonard,202695,4
21400064,"NOV 05, 2014 - SAS vs. ATL",H,W,2,97.1,kawhi leonard,202695,11
21400024,"OCT 31, 2014 - SAS @ PHX",A,L,-5,103.3,kawhi leonard,202695,0
21400906,"MAR 04, 2015 - SAS vs. SAC",H,W,27,105,matt bonner,2588,2
21400875,"FEB 28, 2015 - SAS @ PHX",A,W,27,103.3,matt bonner,2588,3
21400814,"FEB 20, 2015 - SAS @ GSW",A,L,-11,99.9,matt bonner,2588,0
21400790,"FEB 11, 2015 - SAS @ DET",A,W,17,99.5,matt bonner,2588,0
21400774,"FEB 09, 2015 - SAS @ IND",A,W,2,97,matt bonner,2588,0
21400757,"FEB 06, 2015 - SAS vs. MIA",H,W,13,97.3,matt bonner,2588,3
21400714,"JAN 31, 2015 - SAS vs. LAC",H,L,-20,100.1,matt bonner,2588,0
21400689,"JAN 28, 2015 - SAS vs. CHA",H,W,9,97.3,matt bonner,2588,10
21400663,"JAN 25, 2015 - SAS vs. MIL",H,W,6,97.4,matt bonner,2588,5
21400648,"JAN 23, 2015 - SAS vs. LAL",H,W,14,105.3,matt bonner,2588,4
21400637,"JAN 22, 2015 - SAS @ CHI",A,L,-23,97.8,matt bonner,2588,2
21400624,"JAN 20, 2015 - SAS @ DEN",A,W,10,105,matt bonner,2588,0
21400610,"JAN 18, 2015 - SAS vs. UTA",H,W,20,94.9,matt bonner,2588,0
21400595,"JAN 16, 2015 - SAS vs. POR",H,W,14,98.6,matt bonner,2588,0
21400574,"JAN 14, 2015 - SAS @ CHA",A,W,5,97.3,matt bonner,2588,8
21400569,"JAN 13, 2015 - SAS @ WAS",A,L,-8,97.8,matt bonner,2588,0
21400556,"JAN 10, 2015 - SAS @ MIN",A,W,15,106.5,matt bonner,2588,5
21400545,"JAN 09, 2015 - SAS vs. PHX",H,W,5,103.3,matt bonner,2588,6
21400521,"JAN 06, 2015 - SAS vs. DET",H,L,-1,99.5,matt bonner,2588,0
21400481,"DEC 31, 2014 - SAS vs. NOP",H,W,2,98.6,matt bonner,2588,2
21400468,"DEC 30, 2014 - SAS @ MEM",A,L,-8,95.1,matt bonner,2588,2
21400454,"DEC 28, 2014 - SAS vs. HOU",H,W,4,100.5,matt bonner,2588,5
21400428,"DEC 25, 2014 - SAS vs. OKC",H,L,-8,101.8,matt bonner,2588,15
21400414,"DEC 22, 2014 - SAS vs. LAC",H,W,7,100.1,matt bonner,2588,2
21400397,"DEC 20, 2014 - SAS @ DAL",A,L,-6,102.3,matt bonner,2588,6
21400390,"DEC 19, 2014 - SAS vs. POR",H,L,-10,98.6,matt bonner,2588,3
21400375,"DEC 17, 2014 - SAS vs. MEM",H,L,-1,95.1,matt bonner,2588,0
21400361,"DEC 15, 2014 - SAS @ POR",A,L,-13,98.6,matt bonner,2588,0
21400354,"DEC 14, 2014 - SAS @ DEN",A,W,8,105,matt bonner,2588,3
21400339,"DEC 12, 2014 - SAS vs. LAL",H,L,-2,105.3,matt bonner,2588,2
21400322,"DEC 10, 2014 - SAS vs. NYK",H,W,14,101.2,matt bonner,2588,9
21400314,"DEC 09, 2014 - SAS @ UTA",A,L,-4,94.9,matt bonner,2588,5
21400291,"DEC 06, 2014 - SAS vs. MIN",H,W,22,106.5,matt bonner,2588,10
21400282,"DEC 05, 2014 - SAS @ MEM",A,W,6,95.1,matt bonner,2588,9
21400266,"DEC 03, 2014 - SAS @ BKN",A,L,-2,100.9,matt bonner,2588,7
21400249,"DEC 01, 2014 - SAS @ PHI",A,W,6,101,matt bonner,2588,12
21400241,"NOV 30, 2014 - SAS @ BOS",A,W,22,101.2,matt bonner,2588,6
21400231,"NOV 28, 2014 - SAS vs. SAC",H,W,8,105,matt bonner,2588,8
21400220,"NOV 26, 2014 - SAS vs. IND",H,W,6,97,matt bonner,2588,0
21400152,"NOV 17, 2014 - SAS vs. PHI",H,W,25,101,matt bonner,2588,18
21400139,"NOV 15, 2014 - SAS @ SAC",A,L,-3,105,matt bonner,2588,3
21400131,"NOV 14, 2014 - SAS @ LAL",A,W,13,105.3,matt bonner,2588,6
21400108,"NOV 11, 2014 - SAS @ GSW",A,W,13,99.9,matt bonner,2588,5
21400102,"NOV 10, 2014 - SAS @ LAC",A,W,4,100.1,matt bonner,2588,5
21400069,"NOV 06, 2014 - SAS @ HOU",A,L,-17,100.5,matt bonner,2588,5
21400002,"OCT 28, 2014 - SAS vs. DAL",H,W,1,102.3,matt bonner,2588,0
21400906,"MAR 04, 2015 - SAS vs. SAC",H,W,27,105,boris diaw,2564,8
21400875,"FEB 28, 2015 - SAS @ PHX",A,W,27,103.3,boris diaw,2564,12
21400867,"FEB 27, 2015 - SAS @ SAC",A,W,11,105,boris diaw,2564,7
21400853,"FEB 25, 2015 - SAS @ POR",A,L,-16,98.6,boris diaw,2564,5
21400836,"FEB 23, 2015 - SAS @ UTA",A,L,-9,94.9,boris diaw,2564,13
21400814,"FEB 20, 2015 - SAS @ GSW",A,L,-11,99.9,boris diaw,2564,11
21400802,"FEB 19, 2015 - SAS @ LAC",A,L,-4,100.1,boris diaw,2564,3
21400790,"FEB 11, 2015 - SAS @ DET",A,W,17,99.5,boris diaw,2564,2
21400774,"FEB 09, 2015 - SAS @ IND",A,W,2,97,boris diaw,2564,5
21400772,"FEB 08, 2015 - SAS @ TOR",A,L,-5,100.9,boris diaw,2564,5
21400757,"FEB 06, 2015 - SAS vs. MIA",H,W,13,97.3,boris diaw,2564,2
21400739,"FEB 04, 2015 - SAS vs. ORL",H,W,7,101.4,boris diaw,2564,4
21400714,"JAN 31, 2015 - SAS vs. LAC",H,L,-20,100.1,boris diaw,2564,9
21400689,"JAN 28, 2015 - SAS vs. CHA",H,W,9,97.3,boris diaw,2564,4
21400663,"JAN 25, 2015 - SAS vs. MIL",H,W,6,97.4,boris diaw,2564,14
21400648,"JAN 23, 2015 - SAS vs. LAL",H,W,14,105.3,boris diaw,2564,2
21400637,"JAN 22, 2015 - SAS @ CHI",A,L,-23,97.8,boris diaw,2564,2
21400624,"JAN 20, 2015 - SAS @ DEN",A,W,10,105,boris diaw,2564,10
21400610,"JAN 18, 2015 - SAS vs. UTA",H,W,20,94.9,boris diaw,2564,5
21400595,"JAN 16, 2015 - SAS vs. POR",H,W,14,98.6,boris diaw,2564,5
21400574,"JAN 14, 2015 - SAS @ CHA",A,W,5,97.3,boris diaw,2564,0
21400569,"JAN 13, 2015 - SAS @ WAS",A,L,-8,97.8,boris diaw,2564,8
21400556,"JAN 10, 2015 - SAS @ MIN",A,W,15,106.5,boris diaw,2564,11
21400545,"JAN 09, 2015 - SAS vs. PHX",H,W,5,103.3,boris diaw,2564,9
21400521,"JAN 06, 2015 - SAS vs. DET",H,L,-1,99.5,boris diaw,2564,7
21400499,"JAN 03, 2015 - SAS vs. WAS",H,W,9,97.8,boris diaw,2564,14
21400481,"DEC 31, 2014 - SAS vs. NOP",H,W,2,98.6,boris diaw,2564,8
21400468,"DEC 30, 2014 - SAS @ MEM",A,L,-8,95.1,boris diaw,2564,0
21400454,"DEC 28, 2014 - SAS vs. HOU",H,W,4,100.5,boris diaw,2564,8
21400437,"DEC 26, 2014 - SAS @ NOP",A,L,-7,98.6,boris diaw,2564,10
21400414,"DEC 22, 2014 - SAS vs. LAC",H,W,7,100.1,boris diaw,2564,20
21400397,"DEC 20, 2014 - SAS @ DAL",A,L,-6,102.3,boris diaw,2564,8
21400390,"DEC 19, 2014 - SAS vs. POR",H,L,-10,98.6,boris diaw,2564,2
21400375,"DEC 17, 2014 - SAS vs. MEM",H,L,-1,95.1,boris diaw,2564,13
21400361,"DEC 15, 2014 - SAS @ POR",A,L,-13,98.6,boris diaw,2564,9
21400354,"DEC 14, 2014 - SAS @ DEN",A,W,8,105,boris diaw,2564,0
21400339,"DEC 12, 2014 - SAS vs. LAL",H,L,-2,105.3,boris diaw,2564,5
21400322,"DEC 10, 2014 - SAS vs. NYK",H,W,14,101.2,boris diaw,2564,12
21400314,"DEC 09, 2014 - SAS @ UTA",A,L,-4,94.9,boris diaw,2564,5
21400291,"DEC 06, 2014 - SAS vs. MIN",H,W,22,106.5,boris diaw,2564,12
21400282,"DEC 05, 2014 - SAS @ MEM",A,W,6,95.1,boris diaw,2564,4
21400266,"DEC 03, 2014 - SAS @ BKN",A,L,-2,100.9,boris diaw,2564,0
21400249,"DEC 01, 2014 - SAS @ PHI",A,W,6,101,boris diaw,2564,4
21400241,"NOV 30, 2014 - SAS @ BOS",A,W,22,101.2,boris diaw,2564,13
21400231,"NOV 28, 2014 - SAS vs. SAC",H,W,8,105,boris diaw,2564,7
21400220,"NOV 26, 2014 - SAS vs. IND",H,W,6,97,boris diaw,2564,2
21400191,"NOV 22, 2014 - SAS vs. BKN",H,W,12,100.9,boris diaw,2564,10
21400177,"NOV 21, 2014 - SAS @ MIN",A,W,29,106.5,boris diaw,2564,11
21400159,"NOV 19, 2014 - SAS @ CLE",A,W,2,98.7,boris diaw,2564,17
21400152,"NOV 17, 2014 - SAS vs. PHI",H,W,25,101,boris diaw,2564,6
21400139,"NOV 15, 2014 - SAS @ SAC",A,L,-3,105,boris diaw,2564,7
21400131,"NOV 14, 2014 - SAS @ LAL",A,W,13,105.3,boris diaw,2564,7
21400108,"NOV 11, 2014 - SAS @ GSW",A,W,13,99.9,boris diaw,2564,7
21400102,"NOV 10, 2014 - SAS @ LAC",A,W,4,100.1,boris diaw,2564,8
21400089,"NOV 08, 2014 - SAS vs. NOP",H,L,-1,98.6,boris diaw,2564,6
21400069,"NOV 06, 2014 - SAS @ HOU",A,L,-17,100.5,boris diaw,2564,5
21400064,"NOV 05, 2014 - SAS vs. ATL",H,W,2,97.1,boris diaw,2564,8
21400024,"OCT 31, 2014 - SAS @ PHX",A,L,-5,103.3,boris diaw,2564,13
21400002,"OCT 28, 2014 - SAS vs. DAL",H,W,1,102.3,boris diaw,2564,5
